,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
15223,737424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,58.25808219178082,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15224,737425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15225,737426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15226,737427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15227,737428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15228,737429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15229,737430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15230,737431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15231,737432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15232,737433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15233,737434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15234,737435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15235,737436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15236,737437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15237,737438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15238,737439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15239,737440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15240,737441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15241,737442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15242,737443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15243,737444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15244,737445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15245,737446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15246,737447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15247,737448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15248,737449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.56,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15249,737450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15250,737451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15251,737452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15252,737453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15253,737454,1.0,1.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15254,737455,1.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15255,737456,1.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15256,737457,2.0,1.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15257,737458,2.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15258,737459,3.0,1.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15259,737460,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15260,737461,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15261,737462,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15262,737463,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15263,737464,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15264,737465,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15265,737466,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15266,737467,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15267,737468,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15268,737469,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15269,737470,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15270,737471,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15271,737472,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15272,737473,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15273,737474,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15274,737475,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15275,737476,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15276,737477,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15277,737478,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15278,737479,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15279,737480,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15280,737481,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15281,737482,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15282,737483,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15283,737484,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15284,737485,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15285,737486,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15286,737487,5.0,2.0,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.0,,,,,,,10.19,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15287,737488,6.0,1.0,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.0,,,,,,,15.74,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15288,737489,28.0,22.0,0.0,0.0,0.02,0.016,0.0,0.0,0.0,0.0,,,,,,,26.85,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15289,737490,29.0,1.0,0.0,0.0,0.021,0.001,0.0,0.0,0.0,0.0,,,,,,,26.85,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15290,737491,31.0,2.0,0.0,0.0,0.022000000000000002,0.001,0.0,0.0,0.0,0.0,,,,,,,26.85,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15291,737492,34.0,3.0,0.0,0.0,0.025,0.002,0.0,0.0,0.0,0.0,,,,,,,26.85,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15292,737494,44.0,10.0,0.0,0.0,0.032,0.006999999999999999,0.0,0.0,0.0,0.0,,,,,,,26.85,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15293,737495,50.0,6.0,0.0,0.0,0.036000000000000004,0.004,0.0,0.0,0.0,0.0,,,,,,,26.85,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15294,737496,73.0,23.0,0.0,0.0,0.053,0.017,0.0,0.0,0.0,0.0,,,,,,,26.85,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15295,737497,75.0,2.0,1.0,1.0,0.054000000000000006,0.001,0.001,0.001,0.0,6500.0,0.005,,,,,,33.33,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15296,737498,83.0,8.0,2.0,1.0,0.06,0.006,0.001,0.001,0.0,6500.0,,,,,,,36.11,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15297,737499,90.0,7.0,2.0,0.0,0.065,0.005,0.001,0.0,0.0,6500.0,,,,,,,38.89,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15298,737500,93.0,3.0,2.0,0.0,0.067,0.002,0.001,0.0,0.0,6500.0,,,,,,,48.15,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15299,737501,125.0,32.0,3.0,1.0,0.091,0.023,0.002,0.001,0.0,6500.0,,,,,,,48.15,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15300,737502,137.0,12.0,3.0,0.0,0.099,0.009000000000000001,0.002,0.0,0.0,13125.0,0.01,,,,,,50.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15301,737503,165.0,28.0,3.0,0.0,0.12,0.02,0.002,0.0,191.0,13316.0,0.01,0.0,,,,,59.72,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15302,737504,191.0,26.0,4.0,1.0,0.138,0.019,0.003,0.001,1060.0,14376.0,0.01,0.001,1125.0,0.001,67.888,0.015,70.83,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15303,737505,231.0,40.0,4.0,0.0,0.16699999999999998,0.028999999999999998,0.003,0.0,1325.0,15701.0,0.011000000000000001,0.001,1125.0,0.001,53.209,0.019,76.39,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15304,737506,320.0,89.0,4.0,0.0,0.23199999999999998,0.064,0.003,0.0,1298.0,16999.0,0.012,0.001,1121.0,0.001,34.117,0.029,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15305,737507,439.0,119.0,7.0,3.0,0.318,0.086,0.005,0.002,3708.0,20707.0,0.015,0.003,1462.0,0.001,29.578000000000007,0.034,86.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15306,737508,492.0,53.0,9.0,2.0,0.35700000000000004,0.038,0.006999999999999999,0.001,157.0,20864.0,0.015,0.0,1295.0,0.001,24.7,0.04,86.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15307,737509,562.0,70.0,9.0,0.0,0.40700000000000003,0.051,0.006999999999999999,0.0,4280.0,25144.0,0.018000000000000002,0.003,1717.0,0.001,28.28,0.035,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15308,737510,649.0,87.0,13.0,4.0,0.47,0.063,0.009000000000000001,0.003,4280.0,25144.0,,,1871.0,0.001,27.06,0.037000000000000005,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15309,737511,724.0,75.0,17.0,4.0,0.525,0.054000000000000006,0.012,0.003,4280.0,27688.0,0.02,,1902.0,0.001,24.979,0.04,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15310,737512,873.0,149.0,19.0,2.0,0.633,0.10800000000000001,0.013999999999999999,0.001,4280.0,27688.0,,,2195.0,0.002,23.933000000000003,0.042,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15311,737513,979.0,106.0,25.0,6.0,0.7090000000000001,0.077,0.018000000000000002,0.004,4280.0,27688.0,,,2492.0,0.002,26.47,0.038,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15312,737514,1071.0,92.0,29.0,4.0,0.7759999999999999,0.067,0.021,0.003,4280.0,27688.0,,,2445.0,0.002,27.081,0.037000000000000005,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15313,737515,1251.0,180.0,32.0,3.0,0.907,0.13,0.023,0.002,4280.0,27688.0,,,2905.0,0.002,26.792,0.037000000000000005,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15314,737516,1397.0,146.0,35.0,3.0,1.012,0.106,0.025,0.002,4280.0,27688.0,,,2776.0,0.002,23.272,0.043,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15315,737517,1965.0,568.0,50.0,15.0,1.4240000000000002,0.41200000000000003,0.036000000000000004,0.011000000000000001,4280.0,47951.0,0.035,,3076.0,0.002,16.362000000000002,0.061,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15316,737518,2301.0,336.0,56.0,6.0,1.6669999999999998,0.243,0.040999999999999995,0.004,21294.0,69245.0,0.05,0.015,5937.0,0.004,26.353,0.038,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15317,737519,2902.0,601.0,68.0,12.0,2.103,0.436,0.049,0.009000000000000001,10705.0,79950.0,0.057999999999999996,0.008,6984.0,0.005,24.095,0.042,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15318,737520,3374.0,472.0,77.0,9.0,2.445,0.342,0.055999999999999994,0.006999999999999999,9584.0,89534.0,0.065,0.006999999999999999,7870.0,0.006,23.002,0.043,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15319,737521,4067.0,693.0,109.0,32.0,2.947,0.502,0.079,0.023,11534.0,101068.0,0.073,0.008,9036.0,0.006999999999999999,21.112,0.047,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15320,737522,4421.0,354.0,114.0,5.0,3.2039999999999997,0.257,0.083,0.004,12947.0,114015.0,0.083,0.009000000000000001,10403.0,0.008,22.972,0.044,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15321,737523,5194.0,773.0,149.0,35.0,3.764,0.56,0.10800000000000001,0.025,13904.0,127919.0,0.09300000000000001,0.01,11906.0,0.009000000000000001,21.949,0.046,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15322,737524,5734.0,540.0,166.0,17.0,4.155,0.391,0.12,0.012,16991.0,144910.0,0.105,0.012,13851.0,0.01,25.725,0.039,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15323,737525,6412.0,678.0,199.0,33.0,4.646,0.491,0.14400000000000002,0.024,16420.0,161330.0,0.11699999999999999,0.012,13155.0,0.01,22.4,0.045,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15324,737526,7447.0,1035.0,239.0,40.0,5.396,0.75,0.17300000000000001,0.028999999999999998,18044.0,179374.0,0.13,0.013000000000000001,14203.0,0.01,21.875,0.046,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
15325,737527,8356.0,909.0,273.0,34.0,6.055,0.659,0.198,0.025,16374.0,195748.0,0.142,0.012,15173.0,0.011000000000000001,21.319000000000006,0.047,100.0,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
